display_name,is_system_created,service_type,service_entries,id,path
SAP Layout Server Quark Express,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['31602'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Layout_Server_Quark_Express', 'display_name': 'SAP Layout Server Quark Express'}]",['id'],/infra/services/SAP_Layout_Server_Quark_Express
SAP LiveCache,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['7200', '7210', '7269', '7270', '7575'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_LiveCache', 'display_name': 'SAP LiveCache'}]",['id'],/infra/services/SAP_LiveCache
SAP Lotus Domino - Connector,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['62026-62029'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Lotus_Domino_-_Connector', 'display_name': 'SAP Lotus Domino - Connector'}]",['id'],/infra/services/SAP_Lotus_Domino_-_Connector
SAP Lotus Domino - Proxy,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['62126-62129'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Lotus_Domino_-_Proxy', 'display_name': 'SAP Lotus Domino - Proxy'}]",['id'],/infra/services/SAP_Lotus_Domino_-_Proxy
SAP MDM Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2000-2002'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_MDM_Server', 'display_name': 'SAP MDM Server'}]",['id'],/infra/services/SAP_MDM_Server
SAP Mapping Manager,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3909'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Mapping_Manager', 'display_name': 'SAP Mapping Manager'}]",['id'],/infra/services/SAP_Mapping_Manager
SAP Message Server HTTP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8100'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Message_Server_HTTP', 'display_name': 'SAP Message Server HTTP'}]",['id'],/infra/services/SAP_Message_Server_HTTP
SAP Monitoring (GRMG),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8366'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Monitoring_(GRMG)', 'display_name': 'SAP Monitoring (GRMG)'}]",['id'],/infra/services/SAP_Monitoring_(GRMG)
SAP Msg Svr,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3600'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Msg_Svr', 'display_name': 'SAP Msg Svr'}]",['id'],/infra/services/SAP_Msg_Svr
SAP Msg Svr 2,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3601'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Msg_Svr_2', 'display_name': 'SAP Msg Svr 2'}]",['id'],/infra/services/SAP_Msg_Svr_2
SAP Msg Svr HTTP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8101'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Msg_Svr_HTTP', 'display_name': 'SAP Msg Svr HTTP'}]",['id'],/infra/services/SAP_Msg_Svr_HTTP
SAP Name Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['30001'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Name_Server', 'display_name': 'SAP Name Server'}]",['id'],/infra/services/SAP_Name_Server
SAP Name Server 2,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8355'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Name_Server_2', 'display_name': 'SAP Name Server 2'}]",['id'],/infra/services/SAP_Name_Server_2
SAP Oracle Listener,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1527'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Oracle_Listener', 'display_name': 'SAP Oracle Listener'}]",['id'],/infra/services/SAP_Oracle_Listener
SAP P4,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50004'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_P4', 'display_name': 'SAP P4'}]",['id'],/infra/services/SAP_P4
SAP P4 over HTTP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50005'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_P4_over_HTTP', 'display_name': 'SAP P4 over HTTP'}]",['id'],/infra/services/SAP_P4_over_HTTP
SAP P4 over SSL,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50006'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_P4_over_SSL', 'display_name': 'SAP P4 over SSL'}]",['id'],/infra/services/SAP_P4_over_SSL
SAP PAW Communication Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1099'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_PAW_Communication_Server', 'display_name': 'SAP PAW Communication Server'}]",['id'],/infra/services/SAP_PAW_Communication_Server
SAP PAW Servlet Engine,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1089'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_PAW_Servlet_Engine', 'display_name': 'SAP PAW Servlet Engine'}]",['id'],/infra/services/SAP_PAW_Servlet_Engine
SAP Pre Processor,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['30002'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Pre_Processor', 'display_name': 'SAP Pre Processor'}]",['id'],/infra/services/SAP_Pre_Processor
SAP Pre Processor 2,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8357'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Pre_Processor_2', 'display_name': 'SAP Pre Processor 2'}]",['id'],/infra/services/SAP_Pre_Processor_2
SAP Queue Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['30004'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Queue_Server', 'display_name': 'SAP Queue Server'}]",['id'],/infra/services/SAP_Queue_Server
SAP Queue Server 2,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['8352'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Queue_Server_2', 'display_name': 'SAP Queue Server 2'}]",['id'],/infra/services/SAP_Queue_Server_2
SAP RFC Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['30007'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_RFC_Server', 'display_name': 'SAP RFC Server'}]",['id'],/infra/services/SAP_RFC_Server
SAP Router,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3299'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Router', 'display_name': 'SAP Router'}]",['id'],/infra/services/SAP_Router
SAP SDM/SL,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50017', '50018', '50019'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_SDM-SL', 'display_name': 'SAP SDM/SL'}]",['id'],/infra/services/SAP_SDM-SL
SAP SNC secured gateway,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4800'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_SNC_secured_gateway', 'display_name': 'SAP SNC secured gateway'}]",['id'],/infra/services/SAP_SNC_secured_gateway
SAP Start Service,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50013'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Start_Service', 'display_name': 'SAP Start Service'}]",['id'],/infra/services/SAP_Start_Service
SAP Start Service 2,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50014'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Start_Service_2', 'display_name': 'SAP Start Service 2'}]",['id'],/infra/services/SAP_Start_Service_2
SAP Syndicator Service,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['20007'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Syndicator_Service', 'display_name': 'SAP Syndicator Service'}]",['id'],/infra/services/SAP_Syndicator_Service
SAP Telnet,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50008'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Telnet', 'display_name': 'SAP Telnet'}]",['id'],/infra/services/SAP_Telnet
SAP Upgrade,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['4238', '4239', '4240', '4241'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_Upgrade', 'display_name': 'SAP Upgrade'}]",['id'],/infra/services/SAP_Upgrade
SAP gateway - CPIC/RFC,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3300'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_gateway_-_CPIC-RFC', 'display_name': 'SAP gateway - CPIC/RFC'}]",['id'],/infra/services/SAP_gateway_-_CPIC-RFC
SAP gateway/replication,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3301'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_gateway-replication', 'display_name': 'SAP gateway/replication'}]",['id'],/infra/services/SAP_gateway-replication
SAP network Test Program,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3298'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_network_Test_Program', 'display_name': 'SAP network Test Program'}]",['id'],/infra/services/SAP_network_Test_Program
SAP printer spooler,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['515'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SAP_printer_spooler', 'display_name': 'SAP printer spooler'}]",['id'],/infra/services/SAP_printer_spooler
SIP 5060,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['5060'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SIP_5060', 'display_name': 'SIP 5060'}]",['id'],/infra/services/SIP_5060
SIP 5061,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['5061'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SIP_5061', 'display_name': 'SIP 5061'}]",['id'],/infra/services/SIP_5061
SMB,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMB', 'display_name': 'SMB'}]",['id'],/infra/services/SMB
SMB Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMB_Server', 'display_name': 'SMB Server'}]",['id'],/infra/services/SMB_Server
SMB Server UDP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMB_Server_UDP', 'display_name': 'SMB Server UDP'}]",['id'],/infra/services/SMB_Server_UDP
SMTP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['25'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP', 'display_name': 'SMTP'}]",['id'],/infra/services/SMTP
SMTP_TLS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['587'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP_TLS', 'display_name': 'SMTP_TLS'}]",['id'],/infra/services/SMTP_TLS
SNMP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['161'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SNMP', 'display_name': 'SNMP'}]",['id'],/infra/services/SNMP
SNMP-Receive,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['161'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SNMP-Receive', 'display_name': 'SNMP-Receive'}]",['id'],/infra/services/SNMP-Receive
SNMP-Send,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['162'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SNMP-Send', 'display_name': 'SNMP-Send'}]",['id'],/infra/services/SNMP-Send
SOAP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['9389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SOAP', 'display_name': 'SOAP'}]",['id'],/infra/services/SOAP
SQL Analysis service,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2383'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SQL_Analysis_service', 'display_name': 'SQL Analysis service'}]",['id'],/infra/services/SQL_Analysis_service
SQL Server Browser service,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2382'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SQL_Server_Browser_service', 'display_name': 'SQL Server Browser service'}]",['id'],/infra/services/SQL_Server_Browser_service
SSH,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['22'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SSH', 'display_name': 'SSH'}]",['id'],/infra/services/SSH
SUN_RPC_TCP,True,['service_type'],"[{'l4_protocol': None, 'source_ports': [], 'destination_ports': ['111'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'SUN_RPC_TCP', 'display_name': 'SUN_RPC_TCP'}]",['id'],/infra/services/SUN_RPC_TCP
SUN_RPC_UDP,True,['service_type'],"[{'l4_protocol': None, 'source_ports': [], 'destination_ports': ['111'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'SUN_RPC_UDP', 'display_name': 'SUN_RPC_UDP'}]",['id'],/infra/services/SUN_RPC_UDP
Server Message Block (SMB),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['137', '138', '139'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Server_Message_Block_(SMB)', 'display_name': 'Server Message Block (SMB)'}]",['id'],/infra/services/Server_Message_Block_(SMB)
Service-1237,False,['service_type'],"[{'l4_protocol': None, 'source_ports': None, 'destination_ports': None, 'resource_type': 'NestedServiceServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1237', '8090'], 'resource_type': 'L4PortSetServiceEntry', 'id': '1237-TCP', 'display_name': '1237-TCP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['1237'], 'resource_type': 'L4PortSetServiceEntry', 'id': '1237-UDP', 'display_name': '1237-UDP'}]",['id'],/infra/services/Service-1237
Service-1238,False,['service_type'],"[{'l4_protocol': None, 'source_ports': None, 'destination_ports': None, 'resource_type': 'NestedServiceServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}]",['id'],/infra/services/Service-1238
SharePoint 2007 V1,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS-UDP', 'display_name': 'DNS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMB_Server', 'display_name': 'SMB Server'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['137', '138', '139'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Server_Message_Block_(SMB)', 'display_name': 'Server Message Block (SMB)'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['56737', '56738'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Office_Server_Web_Services,_HTTP,_SSL', 'display_name': 'Office Server Web Services, HTTP, SSL'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMB_Server_UDP', 'display_name': 'SMB Server UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['137'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'NBNS-Broadcast-V1', 'display_name': 'NBNS-Broadcast-V1'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['1434'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-M', 'display_name': 'MS-SQL-M'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['138'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'NBDG-Broadcast-V1', 'display_name': 'NBDG-Broadcast-V1'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['25'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP', 'display_name': 'SMTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS-TCP', 'display_name': 'MS-DS-TCP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['636'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-over-SSL-UDP', 'display_name': 'LDAP-over-SSL-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1433'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-S', 'display_name': 'MS-SQL-S'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'RDP', 'display_name': 'RDP'}]",['id'],/infra/services/SharePoint_2007_V1
SharePoint 2010 V1,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMB_Server', 'display_name': 'SMB Server'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['25'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP', 'display_name': 'SMTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5725'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Directory_Services', 'display_name': 'Directory Services'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['137'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'NBNS-Broadcast-V1', 'display_name': 'NBNS-Broadcast-V1'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'RDP', 'display_name': 'RDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['1434'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-M', 'display_name': 'MS-SQL-M'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS-TCP', 'display_name': 'MS-DS-TCP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS-UDP', 'display_name': 'DNS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['636'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-over-SSL-UDP', 'display_name': 'LDAP-over-SSL-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1433'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-S', 'display_name': 'MS-SQL-S'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['56737', '56738'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Office_Server_Web_Services,_HTTP,_SSL', 'display_name': 'Office Server Web Services, HTTP, SSL'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['464'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Active_Directory_Server_UDP', 'display_name': 'Active Directory Server UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['32843', '32844', '32845'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS,_net.tcp_binding', 'display_name': 'HTTPS, net.tcp binding'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMB_Server_UDP', 'display_name': 'SMB Server UDP'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['137', '138', '139'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Server_Message_Block_(SMB)', 'display_name': 'Server Message Block (SMB)'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['138'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'NBDG-Broadcast-V1', 'display_name': 'NBDG-Broadcast-V1'}]",['id'],/infra/services/SharePoint_2010_V1
